Type,Condition,Primary_secondary_type,Code,MedCode,Term,Description,Source
Disease,Diabetes,Primary care,L180600,,Pre-existing diabetes mellitus; non-insulin-dependent,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,L180X00,,Pre-existing diabetes mellitus; unspecified,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,M037200,,Cellulitis in diabetic foot,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,M271000,,Ischaemic ulcer diabetic foot,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,M271100,,Neuropathic diabetic ulcer - foot,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,M271200,,Mixed diabetic ulcer - foot,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,N030000,,Diabetic cheiroarthropathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,N030011,,Diabetic cheiropathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,N030100,,Diabetic Charcot arthropathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,R054200,,[D]Gangrene of toe in diabetic,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,R054300,,[D]Widespread diabetic foot gangrene,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,ZL22500,,Under care of diabetic liaison nurse,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,ZL62500,,Referral to diabetes nurse,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,ZL62600,,Referral to diabetic liaison nurse,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,ZLA2500,,Seen by diabetic liaison nurse,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,ZV65312,,[V]Dietary counselling in diabetes mellitus,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2500W,,DIABETIC CLINIC,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 A,,SUGAR DIABETES,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 AA,,NIDDM (NON-INSULIN DEPENDENT DIABETES),Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 AB,,ABSCESS DIABETIC,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 AD,,DIABETES MELLITUS INSULIN DEPENDANT,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 AK,,MATURITY ONSET DIABETES MELLITUS INSULIN,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 AL,,MATURITY ONSET DIABETES(MELLITUS) NON-IN,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 AM,,MATURITY ONSET DIABETES (MELLITUS),Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 AN,,DIABETES,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 AT,,DIABETIC AMYOTROPHY,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 C,,RETINOPATHY DIABETIC,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 CT,,DIABETIC CATARACT,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 DC,,DIETARY CONTROL DIABETES,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 DR,,DIABETIC DIARRHOEA,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 E,,HYPOGLYCAEMIA IN DIABETES MELLITUS,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 ED,,HYPOGLYCAEMICS ORAL DIABETES,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 F,,NEUROPATHY DIABETIC,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 G,,ULCER DIABETIC,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 GA,,GANGRENE DIABETIC,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 H,,COMA DIABETIC,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 HC,,HYPOGLYCAEMIC COMA DIABETIC,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 HP,,PRECOMA DIABETIC,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 JA,,DIABETIC ACIDOSIS,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 JE,,DIABETIC ACETONAEMIA,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 JK,,KETOACIDOSIS DIABETIC,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 JL,,KETOSIS DIABETIC,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 K,,DIABETES CHEMICAL (ABNORMAL BIOCHEMISTRY,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 LG,,DIABETIC GLOMERULOSCLEROSIS,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 M,,CHARCOT'S DIABETIC ARTHROPATHY,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 N,,DIABETIC NEPHROPATHY,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 NH,,HYPEROSMOLAR DIABETIC STATE,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 NT,,UNSTABLE DIABETIC,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 PG,,DIABETES PREGNANCY,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,250 PR,,PRURITUS DIABETIC,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,L0010AI,,SEEN IN DIABETIC CLINIC,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,L0010EI,,REFERRED TO DIABETIC CLINIC,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,L2500GC,,DIABETES - GOOD CONTROL,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,L2500PC,,DIABETES - POOR CONTROL,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,L2501CU,,DIABETES CHECK UP,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Hypertension,Primary care,2126100,,Hypertension resolved,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,212K.00,,Hypertension resolved,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,662..12,,Hypertension monitoring,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,6627,,Good hypertension control,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,6628,,Poor hypertension control,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,6629,,Hypertension:follow-up default,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,662b.00,,Moderate hypertension control,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,662c.00,,Hypertension six month review,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,662d.00,,Hypertension annual review,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,662F.00,,Hypertension treatm. started,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,662G.00,,Hypertensive treatm.changed,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,662O.00,,On treatment for hypertension,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,662P.00,,Hypertension monitoring,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,8B26.00,,Antihypertensive therapy,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,8BL0.00,,Patient on maximal tolerated antihypertensive therapy,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,8CR4.00,,Hypertension clinical management plan,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,8HT5.00,,Referral to hypertension clinic,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,9N03.00,,Seen in hypertension clinic,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,9N1y200,,Seen in hypertension clinic,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,9OI1.00,,Attends hypertension monitor.,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,9OIA.00,,Hypertension monitor.chck done,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,9OIA.11,,Hypertension monitored,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,F404200,,Blind hypertensive eye,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,F421300,,Hypertensive retinopathy,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G2...00,,Hypertensive disease,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G20..00,,Essential hypertension,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G200.00,,Malignant essential hypertension,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G201.00,,Benign essential hypertension,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G20..11,,High blood pressure,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G202.00,,Systolic hypertension,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G20z.00,,Essential hypertension NOS,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G20z.11,,Hypertension NOS,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G21..00,,Hypertensive heart disease,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G210.00,,Malignant hypertensive heart disease,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G210000,,Malignant hypertensive heart disease without CCF,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G210100,,Malignant hypertensive heart disease with CCF,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G210z00,,Malignant hypertensive heart disease NOS,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G2...11,,BP - hypertensive disease,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G211.00,,Benign hypertensive heart disease,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G211000,,Benign hypertensive heart disease without CCF,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G211100,,Benign hypertensive heart disease with CCF,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G211z00,,Benign hypertensive heart disease NOS,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G21z.00,,Hypertensive heart disease NOS,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G21z000,,Hypertensive heart disease NOS without CCF,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G21z011,,Cardiomegaly - hypertensive,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G21z100,,Hypertensive heart disease NOS with CCF,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G21zz00,,Hypertensive heart disease NOS,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G22..00,,Hypertensive renal disease,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G220.00,,Malignant hypertensive renal disease,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G221.00,,Benign hypertensive renal disease,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G222.00,,Hypertensive renal disease with renal failure,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G22z.00,,Hypertensive renal disease NOS,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G22z.11,,Renal hypertension,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G23..00,,Hypertensive heart and renal disease,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G230.00,,Malignant hypertensive heart and renal disease,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G231.00,,Benign hypertensive heart and renal disease,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G232.00,,Hypertensive heart&renal dis wth (congestive) heart failure,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G233.00,,Hypertensive heart and renal disease with renal failure,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G234.00,,Hyperten heart&renal dis+both(congestv)heart and renal fail,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G23z.00,,Hypertensive heart and renal disease NOS,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G24..00,,Secondary hypertension,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G240.00,,Secondary malignant hypertension,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G240000,,Secondary malignant renovascular hypertension,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G240z00,,Secondary malignant hypertension NOS,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G241.00,,Secondary benign hypertension,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G241000,,Secondary benign renovascular hypertension,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G241z00,,Secondary benign hypertension NOS,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G244.00,,Hypertension secondary to endocrine disorders,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G24z.00,,Secondary hypertension NOS,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G24z000,,Secondary renovascular hypertension NOS,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G24zz00,,Secondary hypertension NOS,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G2y..00,,Other specified hypertensive disease,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G2z..00,,Hypertensive disease NOS,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G672.00,,Hypertensive encephalopathy,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,G672.11,,Hypertensive crisis,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,Gyu2000,,[X]Other secondary hypertension,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,Gyu2100,,[X]Hypertension secondary to other renal disorders,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L120.00,,Benign essential hypertension in pregnancy/childbirth/puerp,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L120000,,Benign essential hypertension in preg/childb/puerp unspec,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L120100,,Benign essential hypertension in preg/childb/puerp - deliv,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L120300,,Benign essential hypertension in preg/childb/puerp-not deliv,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L120400,,Benign essential hypertension in preg/childb/puerp +p/n comp,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L120z00,,Benign essential hypertension in preg/childb/puerp NOS,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L121.00,,Renal hypertension in pregnancy/childbirth/puerperium,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L121000,,Renal hypertension in pregnancy/childbirth/puerp unspecified,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L121100,,Renal hypertension in pregnancy/childbirth/puerp - delivered,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L121200,,Renal hypertension in preg/childb/puerp -deliv with p/n comp,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L121300,,Renal hypertension in preg/childbirth/puerp - not delivered,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L121400,,Renal hypertension in preg/childb/puerp + p/n complication,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L121z00,,Renal hypertension in pregnancy/childbirth/puerperium NOS,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L122.00,,Other pre-existing hypertension in preg/childbirth/puerp,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L122000,,Other pre-existing hypertension in preg/childb/puerp unspec,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L122100,,Other pre-existing hypertension in preg/childb/puerp - deliv,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L122300,,Other pre-exist hypertension in preg/childb/puerp-not deliv,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L122400,,Other pre-exist hypertension in preg/childb/puerp + p/n comp,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L122z00,,Other pre-existing hypertension in preg/childb/puerp NOS,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L128.00,,Pre-exist hypertension compl preg childbirth and puerperium,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L128200,,Pre-exist 2ndry hypertens comp preg childbth and puerperium,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,3053HT,,NEUROGENIC HYPERTENSION (SECONDARY),Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4000,,MALIGNANT HYPERTENSION,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4003,,HYPERTENSIVE NEPHROPATHY,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4003AA,,HYPERTENSIVE RENAL DISEASE,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,401,,BENIGN HYPERTENSION,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,401 A,,HYPERTENSION,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,401 AC,,HYPERTENSION ACCELERATED,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,401 AR,,HYPERTENSION ARTERIOSCLEROTIC,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,401 AT,,HYPERTENSION ATHEROSCLEROTIC,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,401 B,,RETINOPATHY HYPERTENSIVE,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,401 BE,,RETINOPATHY HYPERTENSIVE EXUDATES,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,401 BH,,RETINOPATHY HYPERTENSIVE HAEMORRHAGE,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,401 BM,,HYPERTENSION ON TREATMENT,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,401 BN,,HYPERTENSION BENIGN,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,401 BP,,RETINOPATHY HYPERTENSIVE PAPILLOEDEMA,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,401 BR,,HYPERTENSION RESOLVED,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,401 C,,HYPERTENSION ESSENTIAL,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,401 DC,,HYPERTENSION DIASTOLIC,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,401 E,,HYPERTENSION ARTERIAL,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,401 EL,,HYPERTENSION ARTERIAL SYSTEMIC,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,401 LB,,HYPERTENSION LABILE INTERMITTENT,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,401 NC,,HYPERTENSION NECROTIZING STAGES,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,401 P,,HYPERTENSION ARTERIAL PRIMARY,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,401 PA,,HYPERTENSION PRIMARY,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
